-1.3856,16.4458,-46.053,-0,-0,-0,-0,0,-0,-0,0,0.366519143,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0.366519143,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,0.27925268,0,-0,-0.366519143,0,-0,-0.191986218,0,-0,-0,-0,-0,-0,0,-0,-0,0,0.13962634,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,-0.13962634,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0
-1.3856,16.4458,-46.053,-0.327781629,-0.0652705368,-0.00972897118,-0,0,-0,0.694483787,0.0403874307,0.327433472,-1.22599073,-0.446224649,2.28292582e-07,0.00967428168,0.0191477481,0.000115310768,-0.0568459912,-0.0206898088,-1.63244854e-07,-0,-0,-0,-0,0,-0,0.65487093,-0.0591240268,-0.412280973,-0.629089383,0.228970151,4.0923449e-07,0.327163019,-0.149546501,-0.0051885287,0.208143245,-0.0757586034,4.4751799e-07,-0,-0,-0,0.275472718,0.00617740188,-0.0457818963,0.089478483,0.010514112,-0.0423720714,-0.0591623213,0.00359256604,-0.0174649064,0.0385947217,0.0105062854,-0.0391367207,-0.117757345,0.0139951144,0.132243983,-0.0444550233,0.00703707651,0.050421787,-0,-0,-0,-0,0,-0,-0.421151047,0.231204476,1.53129844,-6.17834161e-07,0.427553628,-0.246847538,-0.098061324,0,-0,0.0486696522,0.299937373,-0.319258123,-0,0,0.124354709,-0,-0,-0,-0.085949475,-0.217802494,0.107088215,-0,-0,-0,-0,0,-0,0.0217744307,0.0758342355,-1.57133047,5.20381034e-07,-0.306581723,0.177005429,-0.163095783,0,-0,-0.0894899464,0.627590512,0.273760463,-0,0,-0.124354709,-0,-0,-0,-0.0383627985,1.14795601,-0.180080557,-0,-0,-0
-1.3465,16.4767,-45.799,-0.318928295,-0.0353645422,-0.00173432027,-0,0,-0,0.702607527,0.0142398077,0.330154985,-1.20796593,-0.43966315,4.3318579e-07,0.0763813124,0.0205605175,-0.00026768029,0.151343751,0.0550852293,-4.19739577e-07,-0,-0,-0,-0,0,-0,0.619540913,-0.0660606247,-0.412904206,-0.614519063,0.223666599,-3.55737059e-07,0.329926834,-0.166039029,-0.00801259865,0.215559154,-0.0784581722,8.02701652e-07,-0,-0,-0,0.287155177,-0.00344225838,-0.046842626,0.0775742915,-0.00164649681,-0.0447523334,-0.0781049255,-0.0028230091,-0.0218525248,0.0433709599,0.0089660846,-0.0314540466,-0.117200024,0.0116499221,0.131517868,-0.0452010312,0.00614531121,0.0487011236,-0,-0,-0,-0,0,-0,-0.400926721,0.230567489,1.54445859,-3.18509047e-07,0.396326437,-0.228818606,-0.121197409,0,-0,0.0441562006,0.304763271,-0.285506839,-0,0,0.124354709,-0,-0,-0,-0.106863809,-0.211925702,0.132370994,-0,-0,-0,-0,0,-0,-0.0146630107,0.00272839692,-1.56051737,3.18594138e-07,-0.325452338,0.187900778,-0.10959795,0,-0,-0.0908839455,0.633114735,0.275403107,-0,0,-0.124354709,-0,-0,-0,-0.0374780109,1.15371022,-0.178417388,-0,-0,-0
-1.3377,16.5111,-45.5492,-0.301550776,-0.0429662608,-0.00880370371,-0,0,-0,0.696489109,0.0187408801,0.338609031,-1.18717764,-0.432096334,3.22546549e-07,0.0867411906,0.00517208695,-0.00103374552,0.127582859,0.0464364983,8.04969759e-07,-0,-0,-0,-0,0,-0,0.577694781,-0.0502759756,-0.406681813,-0.60652839,0.220758933,6.01541175e-07,0.343715388,-0.168211283,-0.00780347389,0.214159177,-0.0779471666,1.86755504e-07,-0,-0,-0,0.256191475,-0.00103060699,-0.0461239161,0.0856096338,0.000519930526,-0.0391907912,-0.0530308428,-0.00107612328,-0.0154894704,0.0423447731,0.00764327201,-0.0314340349,-0.131382469,0.0100225836,0.125879336,-0.0498267247,0.00518403425,0.0469493422,-0,-0,-0,-0,0,-0,-0.406767321,0.199526201,1.54742989,-2.3566366e-07,0.37222447,-0.21490381,-0.152588901,0,-0,0.0404782725,0.30793382,-0.259303461,-0,0,0.124354709,-0,-0,-0,-0.123177345,-0.207677027,0.151941368,-0,-0,-0,-0,0,-0,-0.0709149297,-0.0400140376,-1.56173217,7.15359091e-07,-0.347058096,0.200374179,-0.0645370398,0,-0,-0.091412907,0.633411996,0.276844608,-0,0,-0.124354709,-0,-0,-0,-0.0371259225,1.15417437,-0.17692857,-0,-0,-0
-1.3527,16.5247,-45.3317,-0.288545477,-0.0681145999,-0.0207404219,-0,0,-0,0.699967309,0.03908515,0.347259151,-1.16875249,-0.425391076,1.05778326e-07,0.10312141,0.00162004212,-0.00164558771,0.124191759,0.0452016005,-8.8646279e-07,-0,-0,-0,-0,0,-0,0.5442069,-0.0277113662,-0.401019998,-0.600028827,0.218393417,6.67084921e-07,0.35729588,-0.161233151,-0.00580187544,0.202429197,-0.0736779764,5.73943151e-07,-0,-0,-0,0.268699646,-0.000768891518,-0.0357853808,0.0840904607,0.000451927277,-0.0298490853,-0.0613793493,-0.00090864411,-0.0115072452,-0.0172417019,0.0177124345,-0.05153388,-0.10538093,0.0250582749,0.127103635,-0.0297036382,0.0110753639,0.0503212534,-0,-0,-0,-0,0,-0,-0.423805721,0.193308849,1.53414194,3.95107985e-07,0.345486457,-0.199466103,-0.186074788,0,-0,0.0389776513,0.301868057,-0.254838347,-0,0,0.124354709,-0,-0,-0,-0.125518527,-0.213547063,0.155767979,-0,-0,-0,-0,0,-0,-0.0966037571,-0.0592770403,-1.57244219,2.10167408e-07,-0.370468216,0.213890601,-0.0236177954,0,-0,-0.0929702438,0.636011357,0.280274922,-0,0,-0.124354709,-0,-0,-0,-0.0361229079,1.15718076,-0.173394331,-0,-0,-0
-1.3578,16.519,-45.1393,-0.294519952,-0.0660156288,-0.0208587471,-0,0,-0,0.730730237,0.0419236148,0.348127536,-1.1511863,-0.41899624,3.81289607e-07,0.119148677,-0.003407794,-0.00243731621,0.139524185,0.050782849,-5.17781501e-07,-0,-0,-0,-0,0,-0,0.537212699,-0.0194473026,-0.401872178,-0.596312813,0.217039728,1.8258e-07,0.36149832,-0.172150283,-0.00770100893,0.185805197,-0.0676279352,-3.89430114e-07,-0,-0,-0,0.255664253,0.00417951724,-0.0290550389,0.0821760482,0.00761779248,-0.0357400317,-0.0564117152,0.00231848266,-0.020203175,0.0347060911,0.0103669277,-0.0395417622,-0.126228816,0.0139903235,0.127099977,-0.0465456286,0.00683477729,0.0488442,-0,-0,-0,-0,0,-0,-0.386457937,0.160944113,1.55429579,9.1540964e-07,0.33110441,-0.191162729,-0.228955782,0,-0,0.0365350361,0.288057408,-0.250550936,-0,0,0.124354709,-0,-0,-0,-0.127185932,-0.227167028,0.160069167,-0,-0,-0,-0,0,-0,-0.124283258,-0.138288453,-1.55214217,3.19157216e-07,-0.385393369,0.222507215,0.0168441726,0,-0,-0.093846027,0.641299597,0.28040834,-0,0,-0.124354709,-0,-0,-0,-0.0356125122,1.16252741,-0.173268552,-0,-0,-0
-1.3419,16.499,-44.9572,-0.31192565,-0.0345466402,-0.00751480886,-0,0,-0,0.777685669,0.0243233456,0.339843199,-1.13440083,-0.412887688,4.30009021e-07,0.130912399,-0.0173508176,-0.00358057605,0.112688675,0.0410148194,-6.95704112e-07,-0,-0,-0,-0,0,-0,0.546082626,-0.0248399444,-0.408768497,-0.594401317,0.216344218,5.56425919e-07,0.358636583,-0.201114104,-0.0136495055,0.161738533,-0.0588683802,6.81545041e-07,-0,-0,-0,0.251964478,-0.00717792503,-0.0369889153,0.0853446918,-0.00777028415,-0.0351277954,-0.0511108406,-0.00514209643,-0.0176086977,0.0796459356,0.00908083592,-0.0407414409,-0.146506172,0.0114527747,0.125743108,-0.0622060669,0.00640064926,0.0495429781,-0,-0,-0,-0,0,-0,-0.365700995,0.143258108,1.55816722,-1.85283623e-07,0.312664556,-0.180516267,-0.272438915,0,-0,0.0336382722,0.282438575,-0.235486496,-0,0,0.124354709,-0,-0,-0,-0.135932211,-0.231989361,0.171950129,-0,-0,-0,-0,0,-0,-0.136074696,-0.191624419,-1.54218048,7.87331788e-07,-0.40339124,0.232897731,0.0413555766,0,-0,-0.0900912578,0.647506192,0.266617614,-0,0,-0.124354709,-0,-0,-0,-0.0380509082,1.16718599,-0.187580716,-0,-0,-0
-1.344,16.4911,-44.7361,-0.306849242,-0.045010888,-0.0124244733,-0,0,-0,0.789407496,0.0350964606,0.343910964,-1.11166149,-0.404611669,6.42901575e-07,0.14336631,-0.022338626,-0.00445654133,0.0766350098,0.0278932114,4.79934064e-07,-0,-0,-0,-0,0,-0,0.524665059,-0.0120050296,-0.407590144,-0.592973393,0.215824729,-8.21387454e-07,0.375158877,-0.196826312,-0.0120728621,0.146780873,-0.0534243759,-1.69592968e-07,-0,-0,-0,0.287158146,-0.0052053089,-0.0287868167,0.0696951237,-0.00443250773,-0.0345213509,-0.086504167,-0.00394641257,-0.0216485155,0.0472868809,0.011451019,-0.0422771511,-0.119842654,0.0151903126,0.124331691,-0.0466566478,0.00768414331,0.0485253571,-0,-0,-0,-0,0,-0,-0.339216602,0.132531137,1.56047678,-3.81490299e-07,0.289399989,-0.167086054,-0.319037461,0,-0,0.0315022848,0.293037836,-0.212627129,-0,0,0.124354709,-0,-0,-0,-0.150737802,-0.220029665,0.18838074,-0,-0,-0,-0,0,-0,-0.131013898,-0.227653114,-1.53067899,-3.57221195e-07,-0.417243203,0.240895202,0.0411670811,0,-0,-0.0780135983,0.607511666,0.247424409,-0,0,-0.124354709,-0,-0,-0,-0.046501858,1.12463622,-0.206885558,-0,-0,-0
-1.342,16.4804,-44.5176,-0.305912409,-0.0457926296,-0.0123352183,-0,0,-0,0.804822708,0.0392810182,0.344765086,-1.08481053,-0.394838317,-4.90760035e-07,0.156883316,-0.03102367,-0.00567633319,0.0776935918,0.0282783288,5.23569137e-07,-0,-0,-0,-0,0,-0,0.508708892,-0.00102451114,-0.409102599,-0.592244895,0.215560427,2.79770099e-07,0.390034508,-0.1987338,-0.0117787069,0.139571203,-0.0508004234,-1.56193316e-07,-0,-0,-0,0.263447222,-0.012152163,-0.0344896248,0.0985059986,-0.0153171258,-0.0242201896,-0.043552485,-0.00837562556,-0.0087615288,-0.0106789659,0.0184770698,-0.0559489621,-0.120977422,0.0261504016,0.118575024,-0.0359268861,0.0115342451,0.0486514254,-0,-0,-0,-0,0,-0,-0.390036568,0.0931456461,1.54840027,1.63104709e-07,0.278634174,-0.160870083,-0.337815458,0,-0,0.026655758,0.284980904,-0.185258586,-0,0,0.124354709,-0,-0,-0,-0.166758053,-0.226171689,0.209780565,-0,-0,-0,-0,0,-0,-0.16312435,-0.193885179,-1.54602075,-7.29992521e-07,-0.433593774,0.25033469,0.0361632221,0,-0,-0.0613831047,0.49653655,0.240855415,-0,0,-0.124354709,-0,-0,-0,-0.0600526578,1.01241031,-0.211018694,-0,-0,-0
-1.3332,16.4677,-44.3076,-0.307772116,-0.0427363342,-0.0135738971,-0,0,-0,0.821974654,0.0403349947,0.348889602,-1.05224848,-0.382987578,1.00632619e-08,0.16770252,-0.0446493655,-0.0070845714,0.092933066,0.0338242764,5.17309572e-07,-0,-0,-0,-0,0,-0,0.497009497,0.0108858623,-0.406888142,-0.59166561,0.215348857,-3.18876728e-08,0.399349839,-0.212078795,-0.0142837601,0.132596466,-0.0482601168,-5.20129475e-07,-0,-0,-0,0.269687931,-0.0209908969,-0.0352313528,0.109057755,-0.0278917486,-0.0160003335,-0.0360235406,-0.014166326,-0.00164226441,-0.062230901,0.0269228959,-0.0684195054,-0.10636059,0.0385485839,0.116723857,-0.0214353444,0.0165292687,0.0495084008,-0,-0,-0,-0,0,-0,-0.431031716,0.0648454692,1.54156172,-6.61156634e-07,0.279343642,-0.161278502,-0.36152052,0,-0,0.0227013874,0.277080506,-0.162441097,-0,0,0.124354709,-0,-0,-0,-0.179894014,-0.232225808,0.227782015,-0,-0,-0,-0,0,-0,-0.222081929,-0.219816228,-1.54935589,8.51986555e-07,-0.483349615,0.279062167,0.121145049,0,-0,-0.0844777239,0.625939626,0.259350417,-0,0,-0.124354709,-0,-0,-0,-0.0418100424,1.14461043,-0.194904336,-0,-0,-0
